Date,Date_Large,Price_Large,Date_Small,Price_Small,Log_Return_Large,Log_Return_Small,Rolling_Corr,Cluster
2021-08-27,2021-08-27,1662.66,2013-10-25,901.3750076277265,0.001004919375108251,-0.0037410252423908693,-0.007144689783005776,1
2021-08-30,2021-08-30,1662.05,2013-10-28,897.9334304411869,-0.0003669493019511502,-0.0038254490566975168,-0.005360550037758708,1
2021-08-31,2021-08-31,1664.69,2013-10-29,907.5690854569065,0.001587139694826018,0.010673755824167663,-0.005634379777061549,0
2021-09-01,2021-09-01,1673.81,2013-10-30,914.0364392736476,0.005463545116810458,0.00710074810700415,-0.0043195926623465835,0
2021-09-02,2021-09-02,1689.0,2013-10-31,906.0172667272966,0.009034172797431244,-0.008812074514447774,-0.0056118780147593975,1
2021-09-03,2021-09-03,1687.16,2013-11-01,908.111395675385,-0.0010899958427171067,0.0023086894790200355,-0.0046690930250658106,0
2021-09-06,2021-09-06,1689.0,2013-11-04,918.543336591297,0.0010899958427169852,0.011422031921435202,8.90291007212435e-05,0
2021-09-07,2021-09-07,1688.58,2013-11-05,913.4652916621599,-0.0002486987737758392,-0.005543705259868141,0.0069601972093640396,1
2021-09-08,2021-09-08,1682.6,2013-11-06,922.7218628876857,-0.00354772291731107,0.010082468574175121,0.033956776125851,0
2021-09-09,2021-09-09,1674.47,2013-11-07,911.7253480923316,-0.004843518838703538,-0.011989057463028878,0.036209530619739624,2
2021-09-10,2021-09-10,1656.65,2013-11-08,911.7252103658682,-0.010699206268223582,-1.5106136305953988e-07,0.03930168654949915,0
2021-09-13,2021-09-13,1689.74,2013-11-11,923.0847300232958,0.01977717991795371,0.012382388548429636,0.04479808973823807,1
2021-09-14,2021-09-14,1692.37,2013-11-12,926.1748480654958,0.001555242455222011,0.00334200882877278,0.04413120148962744,0
2021-09-15,2021-09-15,1690.68,2013-11-13,917.5394502015777,-0.0009990985297760307,-0.009367461127578811,0.04517436748918542,2
2021-09-16,2021-09-16,1678.67,2013-11-14,915.0585250853476,-0.007129001656090195,-0.0027075514273072043,0.04725043718714447,2
2021-09-17,2021-09-17,1651.53,2013-11-15,915.1254656745826,-0.016299682226969467,7.315175917062875e-05,0.04665828113560881,2
2021-09-20,2021-09-20,1626.9,2013-11-18,919.3403656757314,-0.015025767455001346,0.004595242218222048,0.04573211867630844,0
2021-09-21,2021-09-21,1631.82,2013-11-19,913.6222951840191,0.003019592808437057,-0.006239176785105038,0.045848706477629994,1
2021-09-22,2021-09-22,1664.74,2013-11-20,909.1147683273379,0.01997299874118421,-0.004945898270761774,0.04553131746379817,1
2021-09-23,2021-09-23,1695.41,2013-11-21,917.3534326218669,0.018255644405246678,0.009021476713234326,0.04953596229431974,1
2021-09-24,2021-09-24,1669.2,2013-11-22,919.7626352385752,-0.015580129752595151,0.002622810871843039,0.04831733965463292,0
2021-09-27,2021-09-27,1704.09,2013-11-25,915.5399318619484,0.020686774178508446,-0.004601650870760152,0.041128788797057114,1
2021-09-28,2021-09-28,1666.13,2013-11-26,921.7376544060545,-0.022527672000909688,0.006746662669947257,0.03829256425720705,0
2021-09-29,2021-09-29,1678.58,2013-11-27,926.9659633494886,0.007444625991936505,0.0056562045231770735,0.039335298242154745,1
2021-09-30,2021-09-30,1680.57,2013-11-28,921.1219748828437,0.0011848236802751598,-0.006324382974028281,0.034062090520654814,1
2021-10-01,2021-10-01,1687.66,2013-11-29,922.0296691023312,0.004209932499651373,0.0009849371817334514,0.033215162655588326,1
2021-10-04,2021-10-04,1683.22,2013-12-02,922.2036619201913,-0.0026343284647829335,0.00018868850860620322,0.03311956470270556,0
2021-10-05,2021-10-05,1731.14,2013-12-03,912.9013270999192,0.028071525408816862,-0.01013829132843086,0.02401191328183299,1
2021-10-06,2021-10-06,1707.68,2013-12-04,890.8460257432482,-0.013644426845238347,-0.02445619736511121,0.03576940325520818,2
2021-10-07,2021-10-07,1695.75,2013-12-05,893.065092552908,-0.007010603339465955,0.0024878682928477164,0.03487145706985022,0
2021-10-08,2021-10-08,1695.48,2013-12-06,895.7140292075313,-0.000159234260472197,0.002961727983890841,0.03390805543191343,0
2021-10-11,2021-10-11,1722.14,2013-12-09,906.7185006805572,0.015601816930235612,0.012210840655625338,0.03875824467098826,1
2021-10-12,2021-10-12,1729.23,2013-12-10,909.5453373103602,0.004108519210181728,0.003112806469238006,0.027796400559362316,1
2021-10-13,2021-10-13,1716.22,2013-12-11,900.2555449273694,-0.007552024747596399,-0.010266183495793686,0.026492848733114575,2
2021-10-14,2021-10-14,1726.72,2013-12-12,885.6809731910023,0.006099457180744014,-0.01632185147232755,0.02379849796711603,1
2021-10-15,2021-10-15,1735.73,2013-12-13,887.257708156991,0.005204419031059199,0.00177866882624292,0.048754464976914734,1
2021-10-18,2021-10-18,1735.78,2013-12-16,886.4812502823748,2.880590866988583e-05,-0.0008755041665162842,0.04943256249139544,1
2021-10-19,2021-10-19,1733.32,2013-12-17,884.948504230096,-0.0014182355148801764,-0.001730519012547297,0.053278080106783345,1
2021-10-20,2021-10-20,1753.71,2013-12-18,892.8428100371332,0.011694899324430361,0.008881084783519904,0.05223481709935655,1
2021-10-21,2021-10-21,1729.04,2013-12-19,898.5501657703795,-0.014167202712898126,0.006371996676676976,0.034916930401493934,0
2021-10-22,2021-10-22,1728.04,2013-12-20,904.3155182606282,-0.0005785229314280997,0.006395786657286688,0.031975434538355205,0
2021-10-25,2021-10-25,1737.45,2013-12-23,907.5855918200554,0.0054307028022299135,0.0036095536248440755,0.03839657808688793,1
2021-10-26,,1735.5349999999999,,905.5233505912358,-0.0011027978491583545,-0.0022748132446798516,0.03389973257024817,1
2021-10-27,2021-10-27,1733.62,2013-12-24,903.4611093624164,-0.0011040153550407371,-0.002279999820711483,0.003873960822198931,1
2021-10-28,2021-10-28,1716.46,2013-12-25,904.6493271724236,-0.009947677449367203,0.0013143201400152907,-0.020053226919956698,0
2021-10-29,2021-10-29,1689.68,2013-12-26,907.1599143448104,-0.015724868517011867,0.0027713610480897375,-0.021714217020169024,0
2021-11-01,2021-11-01,1721.49,2013-12-27,918.0850110876157,0.01865103299822211,0.011971245134150597,-0.013272306475050689,1
2021-11-02,2021-11-02,1718.05,2013-12-30,915.8495198897303,-0.002000268144562423,-0.002437919421152922,-0.015031929024232449,1
2021-11-03,2021-11-03,1729.53,2013-12-31,909.4961549849387,0.006659768551008798,-0.006961301247295557,-0.017211980014859105,1
2021-11-04,2021-11-04,1727.55,2014-01-01,913.8043123975327,-0.00114547549752909,0.004725677974808379,-0.019499976921118354,0
2021-11-05,2021-11-05,1751.97,2014-01-02,914.0635548774812,0.014036649279034199,0.0002836556036988025,-0.020775617512717438,1
2021-11-08,2021-11-08,1785.94,2014-01-03,930.8532286833587,0.01920401818521188,0.018201511830656294,-0.010122550462901921,1
2021-11-09,2021-11-09,1776.9,2014-01-06,937.271495148414,-0.005074614296243136,0.006871373882886855,-0.01251033408149437,0
2021-11-10,2021-11-10,1756.8,2014-01-07,943.9005752282951,-0.011376300635817802,0.007047848120127709,-0.018763753022588127,0
2021-11-11,2021-11-11,1788.87,2014-01-08,946.5542556234229,0.018090163259165556,0.002807453629466171,-0.00708491657277079,1
2021-11-12,2021-11-12,1755.93,2014-01-09,951.0446802675491,-0.018585504499618835,0.004732752470422625,-0.01283277643098868,0
2021-11-15,2021-11-15,1752.23,2014-01-10,967.2480757965127,-0.0021093686558819285,0.01689396037661861,-0.023298203234625114,0
2021-11-16,2021-11-16,1771.64,2014-01-13,965.105048280395,0.011016408835426353,-0.0022180504877830436,-0.02389094037651308,1
2021-11-17,2021-11-17,1770.23,2014-01-14,970.6692574352888,-0.0007961896255285511,0.005748835969983909,-0.023433930760555374,0
2021-11-18,2021-11-18,1733.24,2014-01-15,967.87579605094,-0.0211169923309673,-0.0028820205265547927,-0.0140006956632458,2
2021-11-19,2021-11-19,1673.87,2014-01-16,967.8807823137911,-0.03485417856741304,5.15174573779478e-06,-0.013667421093121876,2
2021-11-22,2021-11-22,1695.76,2014-01-17,961.0029710888471,0.012992707174087792,-0.007131420295922656,-0.016857350077374995,1
2021-11-23,2021-11-23,1701.74,2014-01-20,968.8396552396563,0.003520239102508764,0.00812162310023077,-0.016032780564930977,0
2021-11-24,2021-11-24,1722.97,2014-01-21,969.1888722303103,0.01239828887777297,0.00036038375027381555,-0.015991106187309066,1
2021-11-25,2021-11-25,1730.6,2014-01-22,972.1670800975943,0.00441862328787488,0.0030681753132823777,-0.016078915210819975,1
2021-11-26,2021-11-26,1655.17,2014-01-23,964.0097880683342,-0.04456444660348105,-0.008426234636177884,-0.001554987122843004,2
2021-11-29,2021-11-29,1671.64,2014-01-24,926.7959723168324,0.009901457887962923,-0.03936800140346719,-0.01707033636540519,2
2021-11-30,2021-11-30,1676.59,2014-01-27,931.8353485829575,0.0029567882769823838,0.005422687714612085,-0.014652969670783191,0
2021-12-01,2021-12-01,1689.7,2014-01-28,937.557236186712,0.00778902963250133,0.00612167344546527,-0.010694931271607108,1
2021-12-02,2021-12-02,1682.67,2014-01-29,935.1220795227948,-0.004169180833059427,-0.0026007208132803974,0.0022104035348735488,0
2021-12-03,2021-12-03,1686.82,2014-01-30,930.8105243542386,0.0024632820387848853,-0.004621348952300932,-0.00024512354414891346,1
2021-12-06,2021-12-06,1712.25,2014-01-31,923.6254462583929,0.014963195505685048,-0.007749109879472769,-0.0041370813875239165,1
2021-12-07,2021-12-07,1749.18,2014-02-03,922.2174167923665,0.021338811597076762,-0.0015256225405895336,-0.01132540786001781,1
2021-12-08,2021-12-08,1752.54,2014-02-04,915.4289045402246,0.0019190575095545256,-0.007388302148992922,-0.001364428004057502,1
2021-12-09,2021-12-09,1758.78,2014-02-05,917.3787966402313,0.003554222667770408,0.0021277658691748282,-0.00022412083633390557,1
2021-12-10,2021-12-10,1742.56,2014-02-06,925.072663329796,-0.009265090525040159,0.008351819930273783,-0.0039912035239783395,0
2021-12-13,2021-12-13,1722.51,2014-02-07,933.1993239295037,-0.01157276694117512,0.008746526303994119,-0.007892261638248152,0
2021-12-14,2021-12-14,1722.46,2014-02-10,931.9741974913437,-2.902782898164599e-05,-0.0013136864750444603,-0.007794865892816327,1
2021-12-15,2021-12-15,1711.3,2014-02-11,950.1178409557738,-0.006500185973813516,0.019280890805989596,-0.013011449580287526,0
2021-12-16,2021-12-16,1739.39,2014-02-12,946.444198516729,0.01628116144684451,-0.0038740067101053002,-0.01574620930785243,1
2021-12-17,2021-12-17,1728.65,2014-02-13,953.5638585416793,-0.006193719988303387,0.007494382270537886,-0.017773035333167805,0
2021-12-20,2021-12-20,1707.16,2014-02-14,954.8346483198496,-0.012509585947018492,0.0013317867955041857,-0.018099039161479324,0
2021-12-21,2021-12-21,1768.75,2014-02-17,962.6665986194056,0.035441911296619,0.008168958289238271,-0.008433665636229524,1
2021-12-22,2021-12-22,1784.73,2014-02-18,971.8377683187459,0.00899406087696617,0.009481744849988013,-0.00641199847307492,1
2021-12-23,2021-12-23,1776.15,2014-02-19,964.745813790989,-0.004819042823438406,-0.0073242242646274,-0.0029513560724119454,2
2021-12-24,,1778.2825,,964.4789064555421,0.0011999103968702639,-0.0002766990639802813,-0.0038458673879813643,1
2021-12-27,2021-12-27,1784.68,2014-02-20,963.6781844492011,0.0035911165920166953,-0.0008305568629732715,-0.004865943079729005,1
2021-12-28,2021-12-28,1785.93,2014-02-21,972.9496900856982,0.0007001605053842111,0.00957496955676219,-0.004737672014384742,0
2021-12-29,2021-12-29,1788.7,2014-02-24,975.2279184777682,0.001549811059853456,0.0023388313473814014,0.004386637877983176,0
2021-12-30,2021-12-30,1776.87,2014-02-25,983.9043104196061,-0.0066357095268433875,0.008857440594129658,0.003127706613694053,0
2021-12-31,,1776.85,,981.2850213081983,-1.1255810812477678e-05,-0.0026656878501744117,0.0031877116942402067,1
2022-01-03,2022-01-03,1776.79,2014-02-26,973.427153973975,-3.3768192616974704e-05,-0.008039965946848016,0.008245271288617337,1
2022-01-04,2022-01-04,1823.91,2014-02-27,979.9627092584045,0.02617418284272444,0.006691526145442605,0.019420194376114242,1
2022-01-05,2022-01-05,1824.69,2014-02-28,990.8636563997251,0.0004275612628857932,0.011062423864440646,0.026326037478519394,0
2022-01-06,2022-01-06,1825.3,2014-03-03,951.2383859394455,0.00033424749420075077,-0.04081224318865176,0.02767234189723705,2
2022-01-07,2022-01-07,1833.84,2014-03-04,973.0256467591046,0.00466777193868248,0.022645740436247522,0.0319903836604913,0
2022-01-10,2022-01-10,1815.62,2014-03-05,975.9157575429144,-0.009985121843570272,0.00296582841938148,0.03191302988100423,0
2022-01-11,2022-01-11,1835.47,2014-03-06,991.5323351099449,0.01087357231911979,0.015875291047790067,0.03648637808841461,0
2022-01-12,2022-01-12,1849.45,2014-03-07,981.0175463574625,0.00758771809050047,-0.010661214142122117,0.03507185035565743,1
2022-01-13,2022-01-13,1846.96,2014-03-10,974.9921749217327,-0.0013472533494019573,-0.00616090035623658,0.035391439115958,1
2022-01-14,2022-01-14,1844.51,2014-03-11,972.0887194027969,-0.0013273846785868668,-0.002982369843462951,0.03542862260534564,1
2022-01-17,2022-01-17,1870.63,2014-03-12,961.0980586260551,0.014061612961350596,-0.011370633523679462,0.03138062850677193,1
2022-01-18,2022-01-18,1855.31,2014-03-13,950.3546300869496,-0.008223474524639148,-0.011241232111424101,0.03567492602313434,2
2022-01-19,2022-01-19,1847.56,2014-03-14,938.9144568259168,-0.00418594836783039,-0.012110834999283735,0.04772581702532821,2
2022-01-20,2022-01-20,1843.65,2014-03-17,946.1589766443176,-0.002118547285263512,0.007686231587383767,0.053149097190598696,0
2022-01-21,2022-01-21,1792.81,2014-03-18,956.5118663542318,-0.02796308099091494,0.010882588465403527,0.041957061207178174,0
2022-01-24,2022-01-24,1718.51,2014-03-19,961.3725382812768,-0.0423265850370042,0.0050687959318833865,0.033926074816432776,2
2022-01-25,2022-01-25,1726.43,2014-03-20,958.0695224231878,0.004598056252820267,-0.003441645034293071,0.028123754758397224,1
2022-01-26,2022-01-26,1765.06,2014-03-21,962.8315673738631,0.022128991569879804,0.004958146706770018,0.033012868702174035,1
2022-01-27,2022-01-27,1783.3,2014-03-24,943.6511473037987,0.010280896334587118,-0.020121941925256744,0.020942921768911504,1
2022-01-28,2022-01-28,1768.58,2014-03-25,950.762476964343,-0.008288615760282244,0.00750771951006574,0.014111116236093757,0
2022-01-31,2022-01-31,1764.05,2014-03-26,957.030473377624,-0.002564662861949497,0.0065709635473893205,0.013585466223883765,0
2022-02-01,2022-02-01,1785.78,2014-03-27,954.0221361532571,0.012242992721739914,-0.003148358861803007,-0.009987523774108584,1
2022-02-02,2022-02-02,1809.45,2014-03-28,966.0447441757683,0.013167637121526578,0.012523277468325959,-0.006266502179807994,1
2022-02-03,2022-02-03,1800.41,2014-03-31,978.5180458897846,-0.005008514954887988,0.012829076905127227,-0.00869673397965561,0
2022-02-04,2022-02-04,1791.74,2014-04-01,987.3459983232641,-0.004827202001921537,0.008981304481109072,-0.01061657463747998,0
2022-02-07,2022-02-07,1803.62,2014-04-02,990.1047089952954,0.006608541695998955,0.0027901706490549368,-0.020195295699048172,1
2022-02-08,2022-02-08,1808.64,2014-04-03,987.4368396515723,0.0027794251973612934,-0.002698169314401371,-0.023771401932767867,1
2022-02-09,2022-02-09,1863.75,2014-04-04,990.3804461338782,0.030015405462894974,0.0029766234493898607,-0.021256922150261492,1
2022-02-10,2022-02-10,1866.38,2014-04-07,984.7075033479756,0.001410138754312121,-0.005744512174965009,-0.02270062093374353,1
2022-02-11,2022-02-11,1851.5,2014-04-08,979.046483113214,-0.008004604479592945,-0.005765524556954556,-0.019987303170853888,2
2022-02-14,2022-02-14,1788.2,2014-04-09,990.2957645008167,-0.034786594052449674,0.011424528931443717,-0.03304978932437088,0
2022-02-15,2022-02-15,1800.27,2014-04-10,988.2218663425128,0.006727126334163249,-0.0020964169189422823,-0.04032755783555892,1
2022-02-16,2022-02-16,1809.87,2014-04-11,977.7600010339478,0.005318365840660609,-0.010642991409150203,-0.03817207748630383,1
2022-02-17,2022-02-17,1789.31,2014-04-14,958.5204599828492,-0.011424948816108385,-0.019873334111189373,-0.030687671028373352,2
2022-02-18,2022-02-18,1753.13,2014-04-15,956.1111595588753,-0.020427308903028258,-0.002516726111774369,-0.02800110673694795,2
2022-02-21,2022-02-21,1715.23,2014-04-16,966.4921289791776,-0.02185557936174039,0.010798972794673154,-0.03523167731276073,0
2022-02-22,2022-02-22,1687.06,2014-04-17,977.5266074871657,-0.01655981338799755,0.011352356649003892,-0.041987968230917494,0
2022-02-23,2022-02-23,1665.97,2014-04-18,976.9990793841935,-0.012579832645391871,-0.0005398016708864369,-0.03311990247275215,2
2022-02-24,2022-02-24,1539.12,2014-04-21,976.0343731934544,-0.07919671185305813,-0.0009879055250438687,-0.02969700709982886,2
2022-02-25,2022-02-25,1615.54,2014-04-22,990.6799733484745,0.04845844158548953,0.014893744898061894,-0.00820912478348791,1
2022-02-28,2022-02-28,1556.82,2014-04-23,992.606551891835,-0.03702398687962143,0.0019428147419303552,-0.009242102311164544,2
2022-03-01,2022-03-01,1414.2,2014-04-24,994.2768834720596,-0.09608127904444463,0.0016813587994066613,-0.010030978532877769,2
2022-03-02,2022-03-02,1401.82,2014-04-25,984.0145758594075,-0.00879260783517049,-0.010375012860457862,-0.007392090509355711,2
2022-03-03,2022-03-03,1427.25,2014-04-28,977.253510390285,0.01797812350939849,-0.006894613030377187,-0.010784980677447145,1
2022-03-04,2022-03-04,1376.31,2014-04-29,993.4547307326825,-0.03634351102754346,0.016442398733621792,-0.025109350914452048,0
2022-03-07,2022-03-07,1315.58,2014-04-30,1000.3935326666113,-0.04512837180659291,0.00696023872403763,-0.033079607815152866,2
2022-03-08,2022-03-08,1334.61,2014-05-01,996.5200106939799,0.0143614813129647,-0.003879513806447681,-0.03605418407601736,1
2022-03-09,2022-03-09,1442.06,2014-05-02,995.5657578077287,0.07743353253263247,-0.0009580440504398731,-0.041231107456107065,1
2022-03-10,2022-03-10,1411.83,2014-05-05,991.7103236681301,-0.021185911651461106,-0.003880124168569843,-0.03844413214923175,2
2022-03-11,2022-03-11,1442.52,2014-05-06,991.2092431176931,0.02150484889979497,-0.0005053967588962742,-0.04084544084209111,1
2022-03-14,2022-03-14,1471.04,2014-05-07,979.3361112709532,0.019578049513700034,-0.012050750829177361,-0.045948525550151144,1
2022-03-15,2022-03-15,1459.04,2014-05-08,980.9385838024587,-0.008190948432507781,0.0016349472780427397,-0.04748108676251132,0
2022-03-16,2022-03-16,1507.93,2014-05-09,978.1924136114678,0.03295916420700311,-0.0028034592819122933,-0.050190992723092784,1
2022-03-17,2022-03-17,1523.53,2014-05-12,989.9844104870878,0.010292161339365995,0.01198280340423358,-0.04717072739801193,1
2022-03-18,2022-03-18,1539.35,2014-05-13,987.798062408098,0.010330238653913719,-0.0022109094397865237,-0.04826224102284382,1
2022-03-21,2022-03-21,1526.13,2014-05-14,986.2730257171631,-0.008625130130382904,-0.0015450679598050592,-0.04673113461747802,2
2022-03-22,2022-03-22,1563.83,2014-05-15,971.9749522663574,0.024402821290026327,-0.014603183767208617,-0.05562988402976342,1
2022-03-23,2022-03-23,1518.76,2014-05-16,957.9827819612669,-0.029243728115960214,-0.014500229946321115,-0.04324320703864036,2
2022-03-24,2022-03-24,1484.27,2014-05-19,960.9713225034559,-0.022971143550389306,0.0031147623087041014,-0.044439597603543414,2
2022-03-25,2022-03-25,1491.43,2014-05-20,966.0780613473454,0.004812322356331506,0.00530007257834887,-0.04426318950079764,1
2022-03-28,2022-03-28,1491.5,2014-05-21,965.4525654768019,4.693371953928802e-05,-0.0006476686247911024,-0.04401082712511179,1
2022-03-29,2022-03-29,1549.29,2014-05-22,976.6114198866765,0.038014436498761094,0.011491873903065622,-0.0340831255117054,1
2022-03-30,2022-03-30,1542.69,2014-05-23,974.944591695045,-0.004269115598379244,-0.0017082047218233945,-0.0334471608848641,0
2022-03-31,2022-03-31,1518.01,2014-05-26,987.4348540998187,-0.016127379306024862,0.012729883715002974,-0.03782027223405637,0
2022-04-01,2022-04-01,1525.8,2014-05-27,994.5417605074359,0.005118596106968598,0.0071715648055821314,-0.03456388205725094,0
2022-04-04,2022-04-04,1513.99,2014-05-28,995.96814130238,-0.007770312700363143,0.0014331815559391736,-0.03456291475385785,0
2022-04-05,2022-04-05,1487.6,2014-05-29,1001.5015460956861,-0.01758446690485084,0.00554042845587945,-0.03663917825412587,0
2022-04-06,2022-04-06,1447.8,2014-05-30,999.9782462172097,-0.027118920191873928,-0.001522173921967568,-0.034444788293649845,2
2022-04-07,2022-04-07,1442.67,2014-06-02,998.6256848433635,-0.0035495994674581404,-0.0013535063744393274,-0.039380240290743655,0
2022-04-08,2022-04-08,1480.25,2014-06-03,1000.4077296153922,0.025715429020302664,0.0017829069101062969,-0.03707260682653096,1
2022-04-11,2022-04-11,1462.62,2014-06-04,1001.6370809165156,-0.011981644389845001,0.001228095843976302,-0.034704961847971054,0
2022-04-12,2022-04-12,1468.74,2014-06-05,1014.5508560802385,0.004175542336612315,0.012810265873810216,-0.024778082280189656,0
2022-04-13,2022-04-13,1487.75,2014-06-06,1015.4740147101664,0.01286002116630865,0.0009095048113423001,-0.02260558003152228,1
2022-04-14,2022-04-14,1501.6,2014-06-09,1013.0522644299072,0.009266294747337488,-0.0023876953980966386,-0.024288995689614137,1
2022-04-15,,1500.1319999999998,,1013.6050843128656,-0.0009781020537705859,0.0005455484589068943,-0.020481258934774284,0
2022-04-18,,1495.728,,1015.2635439617411,-0.002940059396853424,0.0016348619079161214,-0.020518547594942697,0
2022-04-19,2022-04-19,1494.26,2014-06-10,1015.8163638446996,-0.0009819438191427405,0.0005443605586220953,-0.01846787573569226,0
2022-04-20,2022-04-20,1514.92,2014-06-11,1011.1494746652403,0.013731531266161261,-0.004604811129319598,-0.019049972056260377,1
2022-04-21,2022-04-21,1532.79,2014-06-12,1018.5481520293738,0.011726971918270206,0.007290455521284526,-0.017661526478945023,1
2022-04-22,2022-04-22,1510.49,2014-06-13,1014.4432312422467,-0.014655502706547573,-0.004038311622446296,-0.020352075308544732,2
2022-04-25,2022-04-25,1476.04,2014-06-16,1013.9690996067975,-0.023071275416201617,-0.00046749039815370227,-0.019409033835593555,2
2022-04-26,2022-04-26,1462.4,2014-06-17,1006.696538192142,-0.0092839043643291,-0.0071982149648858774,-0.019917358907001345,2
2022-04-27,2022-04-27,1486.92,2014-06-18,1013.8030217200736,0.01662794471651622,0.007034411660413469,-0.017205107131864576,1
2022-04-28,,1497.7350000000001,,1013.9966026205874,0.007247100474948109,0.00019092705095536503,-0.016238264325181617,1
2022-04-29,2022-04-29,1508.55,2014-06-19,1014.1901835211011,0.007194957667249281,0.00019089060477497498,-0.015926963155955945,1
2022-05-02,2022-05-02,1482.49,2014-06-20,1008.6543668741866,-0.017425818072031803,-0.005473312781845903,-0.012438787766114139,2
2022-05-03,2022-05-03,1518.78,2014-06-23,995.2467699049218,0.024184274493621427,-0.01338169513174772,-0.02540524335546527,1
2022-05-04,2022-05-04,1507.63,2014-06-24,990.812289394271,-0.007368499607693537,-0.004465615319090543,-0.02496626805293485,2
2022-05-05,2022-05-05,1441.99,2014-06-25,990.2931590664999,-0.04451477736440669,-0.0005240814819387824,-0.01979123432287183,2
2022-05-06,2022-05-06,1428.13,2014-06-26,992.7998375428562,-0.009658207837555709,0.002528050692192088,-0.018317177720858238,0
2022-05-09,2022-05-09,1363.15,2014-06-27,1000.2654574092469,-0.046567698171906306,0.0074916309087341626,-0.02641444298038647,2
2022-05-10,2022-05-10,1364.87,2014-06-30,1009.2914516616053,0.0012609879897601086,0.008983129473765911,-0.022340249188602824,0
2022-05-11,2022-05-11,1395.58,2014-07-01,1012.767200964125,0.022250913467748556,0.003437835713861595,-0.021783694106226065,1
2022-05-12,2022-05-12,1361.6,2014-07-02,1017.3075373023202,-0.024649620637025513,0.004473080545294706,-0.023869175346694298,0
2022-05-13,2022-05-13,1387.34,2014-07-03,1026.739843638875,0.01872776583684235,0.009229114134387135,-0.01960040433471844,1
2022-05-16,2022-05-16,1400.01,2014-07-04,1030.7278343606001,0.00909113477903075,0.003876605944954239,-0.01936064656894715,1
2022-05-17,2022-05-17,1438.5,2014-07-07,1029.2560794917479,0.027121524556619793,-0.0014288996233115792,-0.021025520864638866,1
2022-05-18,2022-05-18,1443.33,2014-07-08,1012.6602214722334,0.003352039865334237,-0.016255537461862205,-0.022177189369300014,1
2022-05-19,2022-05-19,1455.44,2014-07-09,1017.7573711544014,0.008355316531611385,0.005020800064253004,-0.02103975228549719,1
2022-05-20,2022-05-20,1459.8,2014-07-10,1006.256516852138,0.0029911796289837415,-0.011364524868545637,-0.022783566974250172,1
2022-05-23,2022-05-23,1492.47,2014-07-11,1015.4349457772242,0.022133025544694967,0.009080012608787864,-0.02095785411016463,1
2022-05-24,2022-05-24,1484.53,2014-07-14,1026.723485666802,-0.005334241738087812,0.011055611254698262,-0.021189374787387253,0
2022-05-25,2022-05-25,1525.02,2014-07-15,1009.9275392812947,0.026909300885473792,-0.016494064974297295,-0.03291055467841935,1
2022-05-26,2022-05-26,1527.46,2014-07-16,1013.1448951933239,0.0015987004138852579,0.0031806657731122067,-0.032898111009956404,0
2022-05-27,2022-05-27,1522.79,2014-07-17,1012.9608113394562,-0.0030620464872560095,-0.00018171199437491795,-0.03841096807117495,0
2022-05-30,2022-05-30,1540.92,2014-07-18,1001.1440606039919,0.011835461994941095,-0.011734132107010653,-0.04104023483960841,1
2022-05-31,2022-05-31,1525.28,2014-07-21,1004.5836138104289,-0.010201640885914937,0.0034297343771604824,-0.041262320847883185,0
2022-06-01,2022-06-01,1517.59,2014-07-22,1004.8448875380344,-0.0050544494977813065,0.0002600477985680773,-0.04307207778125006,0
2022-06-02,2022-06-02,1539.21,2014-07-23,1012.6199569002774,0.014145747524347538,0.007707800090623436,-0.04001226629925431,1
2022-06-03,2022-06-03,1564.63,2014-07-24,1008.0445546438195,0.016380076525158008,-0.004528619223852108,-0.042261947854379936,1
2022-06-06,,1567.7575,,1003.2698614034725,0.0019968800407037155,-0.004747842675927585,-0.04333913158532149,1
2022-06-07,2022-06-07,1568.8,2014-07-25,1001.6782969900236,0.0006647415444406039,-0.0015876368085557615,-0.04174635953076702,1
2022-06-08,2022-06-08,1566.78,2014-07-28,992.8851738881823,-0.0012884380430067456,-0.00881714740740604,-0.041996726692832276,2
2022-06-09,2022-06-09,1543.94,2014-07-29,1011.2163631260889,-0.014684967113108557,0.018294183352477705,-0.04812739692619638,0
2022-06-10,2022-06-10,1467.74,2014-07-30,1001.5261674253094,-0.05061378795431382,-0.00962892215310396,-0.03697590542267419,2
2022-06-13,2022-06-13,1445.07,2014-07-31,990.4326133093159,-0.01556603949192019,-0.011138452177464913,-0.03548069097789013,2
2022-06-14,2022-06-14,1422.77,2014-08-01,979.5363997265538,-0.015552087611926566,-0.011062432587824514,-0.031345965566576865,2
2022-06-15,2022-06-15,1440.41,2014-08-04,959.4206971319477,0.012322119598728296,-0.020749736401369522,-0.038935770271054375,1
2022-06-16,2022-06-16,1386.96,2014-08-05,959.4568199973459,-0.037813493588956554,3.7649995979487514e-05,-0.03577837678530443,2
2022-06-17,2022-06-17,1384.82,2014-08-06,953.2363204318352,-0.0015441344011497059,-0.006504463643898367,-0.03949556981864568,2
2022-06-20,2022-06-20,1410.5,2014-08-07,956.8841162504272,0.018374084165568447,0.0038194452905597554,-0.03765067390613181,1
2022-06-21,2022-06-21,1423.88,2014-08-08,957.6316127833761,0.009441288316061355,0.0007808727393523944,-0.037463374524215096,1
2022-06-22,2022-06-22,1385.07,2014-08-11,973.8205743049826,-0.027634859897607385,0.016763905167357655,-0.04881797574019528,0
